public_date,gicdesc,NFIRM,indret_ew,indret_vw,PEG_1yrforward_Median,CAPEI_Median,bm_Median,PEG_ltgforward_Median,evm_Median,pe_op_basic_Median,pe_op_dil_Median,pe_exi_Median,pe_inc_Median,ps_Median,pcf_Median,dpr_Median,ptb_Median,PEG_trailing_Median,divyield_Median,efftax_Median,GProf_Median,aftret_eq_Median,aftret_equity_Median,aftret_invcapx_Median,gpm_Median,npm_Median,opmad_Median,opmbd_Median,pretret_earnat_Median,pretret_noa_Median,ptpm_Median,roa_Median,roce_Median,roe_Median,capital_ratio_Median,equity_invcap_Median,debt_invcap_Median,totdebt_invcap_Median,invt_act_Median,rect_act_Median,fcf_ocf_Median,ocf_lct_Median,cash_debt_Median,cash_lt_Median,cfm_Median,short_debt_Median,profit_lct_Median,curr_debt_Median,debt_ebitda_Median,dltt_be_Median,int_debt_Median,int_totdebt_Median,lt_debt_Median,lt_ppent_Median,de_ratio_Median,debt_assets_Median,debt_at_Median,debt_capital_Median,intcov_Median,intcov_ratio_Median,cash_conversion_Median,cash_ratio_Median,curr_ratio_Median,quick_ratio_Median,at_turn_Median,inv_turn_Median,pay_turn_Median,rect_turn_Median,sale_equity_Median,sale_invcap_Median,sale_nwc_Median,accrual_Median,rd_sale_Median,adv_sale_Median,staff_sale_Median
2010-03-31,Consumer Discretionary,599,0.109864,0.086028,0.245,13.052,0.652,1.265,7.828,14.811,15.144,13.964,13.892,0.700,6.978,0.000,1.781,0.289,1.81%,0.355,0.404,0.061,0.060,0.058,0.354,0.019,0.057,0.100,0.101,0.148,0.028,0.111,0.094,0.057,0.257,0.732,0.256,0.342,0.241,0.236,0.741,0.526,0.195,0.197,0.059,0.073,0.564,0.521,1.215,0.277,0.079,0.066,0.296,2.308,0.960,0.530,0.211,0.410,1.909,2.893,67.939,0.500,1.799,1.162,1.251,5.233,10.521,10.667,2.571,1.856,5.063,-0.096,0.000,0.014,0.000
2010-03-31,Consumer Staples,170,0.062860,0.041333,0.582,18.312,0.545,1.438,7.735,14.425,14.500,14.897,14.897,0.810,8.185,0.152,1.921,0.900,2.36%,0.347,0.398,0.137,0.137,0.113,0.344,0.043,0.076,0.108,0.160,0.253,0.060,0.147,0.166,0.130,0.244,0.739,0.243,0.333,0.341,0.264,0.704,0.533,0.176,0.147,0.072,0.113,0.707,0.456,1.360,0.304,0.074,0.062,0.361,2.005,0.957,0.503,0.233,0.389,5.462,8.092,55.736,0.345,1.817,1.103,1.368,6.473,10.974,11.640,3.083,1.994,7.251,-0.061,0.000,0.006,0.000
2010-03-31,Energy,226,0.028398,0.029579,-0.061,9.089,0.695,-0.060,7.654,-1.010,-1.010,-1.242,-1.207,1.854,5.676,0.000,1.534,0.079,1.15%,0.324,0.125,-0.023,-0.023,0.000,0.281,-0.035,0.007,0.151,0.003,0.005,-0.045,0.079,0.003,-0.023,0.280,0.694,0.282,0.312,0.065,0.389,0.068,0.766,0.184,0.097,0.114,0.023,0.644,0.271,1.084,0.329,0.075,0.069,0.405,0.763,0.883,0.515,0.226,0.381,0.086,0.243,52.185,0.364,1.546,1.232,0.360,13.761,6.436,5.118,0.824,0.485,4.150,-0.116,0.000,0.000,0.000
2010-03-31,Financials,781,0.065809,0.086838,-0.012,11.946,1.211,1.100,10.572,9.561,9.690,8.554,8.521,1.259,6.587,0.357,0.910,0.398,2.37%,0.297,0.030,0.023,0.028,0.000,0.403,0.040,0.154,0.188,0.143,0.298,0.055,0.014,0.047,0.028,0.370,0.574,0.367,0.622,0.000,0.254,0.899,0.455,0.011,0.067,0.076,0.295,0.511,0.483,3.511,0.595,0.066,0.053,0.079,56.813,8.494,0.895,0.118,0.894,3.030,4.133,264.095,0.834,2.045,1.821,0.061,5.159,0.059,0.093,0.687,0.393,2.792,-0.009,0.000,0.005,0.234
2010-03-31,Health Care,589,0.084672,0.038646,-0.039,-2.078,0.399,1.221,5.687,1.819,1.834,-0.803,-0.627,2.485,5.158,0.000,2.643,0.181,1.58%,0.331,0.284,0.013,0.006,0.001,0.429,0.001,0.028,0.064,0.025,0.039,0.009,0.063,0.040,0.002,0.021,0.952,0.028,0.105,0.045,0.192,0.811,0.207,0.079,0.835,0.035,0.192,0.240,0.635,0.000,0.025,0.086,0.067,0.060,4.541,0.558,0.396,0.067,0.179,1.640,2.905,91.213,1.491,2.714,2.408,0.693,3.460,10.362,6.481,1.177,0.976,1.937,-0.069,0.093,0.000,0.000
2010-03-31,Industrials,569,0.081743,0.085860,-0.036,15.858,0.655,1.407,8.851,15.134,15.317,12.443,12.478,0.794,7.484,0.000,1.640,0.398,1.66%,0.332,0.273,0.053,0.053,0.054,0.282,0.022,0.057,0.095,0.087,0.129,0.031,0.101,0.086,0.047,0.195,0.784,0.201,0.273,0.216,0.367,0.761,0.434,0.168,0.198,0.060,0.114,0.470,0.501,1.292,0.228,0.076,0.064,0.262,2.492,0.901,0.498,0.174,0.352,2.210,3.598,82.505,0.468,2.096,1.541,1.022,5.111,9.935,6.116,2.115,1.541,4.226,-0.073,0.000,0.000,0.000
2010-03-31,Information Technology,705,0.079077,0.067868,-0.029,13.860,0.538,1.199,10.215,11.400,11.400,4.543,4.360,1.810,9.767,0.000,2.035,0.110,1.71%,0.291,0.354,0.010,0.012,0.000,0.490,0.004,0.027,0.073,0.035,0.060,0.004,0.067,0.038,0.008,0.002,0.996,0.003,0.029,0.074,0.225,0.821,0.332,0.207,0.898,0.054,0.274,0.254,0.772,0.000,0.003,0.083,0.063,0.007,4.624,0.490,0.349,0.021,0.140,0.940,2.444,80.812,1.364,2.522,2.204,0.766,4.257,7.132,5.779,1.193,1.061,2.177,-0.090,0.111,0.000,0.000
2010-03-31,Materials,186,0.099090,0.080072,0.181,16.397,0.569,1.954,8.245,14.326,14.596,12.690,11.909,0.925,7.225,0.172,1.948,0.340,1.52%,0.323,0.207,0.071,0.070,0.071,0.258,0.028,0.057,0.115,0.064,0.083,0.043,0.102,0.072,0.061,0.300,0.687,0.298,0.341,0.307,0.324,0.655,0.626,0.187,0.174,0.077,0.079,0.623,0.314,1.813,0.406,0.072,0.065,0.362,1.435,1.121,0.542,0.220,0.395,2.511,2.973,82.587,0.519,2.307,1.510,0.867,5.483,8.858,7.140,2.022,1.256,3.766,-0.075,0.002,0.000,0.000
2010-03-31,Utilities,103,0.041503,0.030836,1.191,15.810,0.918,2.725,8.729,14.916,15.032,14.238,14.287,1.161,5.142,0.616,1.090,1.698,4.29%,0.340,0.089,0.096,0.095,0.071,0.247,0.071,0.152,0.241,0.068,0.083,0.101,0.086,0.088,0.073,0.503,0.487,0.502,0.578,0.173,0.415,0.082,0.617,0.105,0.020,0.172,0.103,0.704,0.170,3.998,0.729,0.070,0.059,0.444,1.017,2.320,0.699,0.346,0.565,2.314,2.787,38.057,0.122,1.093,0.840,0.357,11.827,8.068,7.044,1.205,0.579,11.322,-0.050,0.000,0.000,0.000
2010-04-30,Communication Services,51,0.046587,0.001783,-0.278,10.027,0.491,0.775,6.496,9.849,9.849,4.810,9.108,1.216,4.757,0.271,1.992,0.304,6.51%,0.356,0.279,0.013,0.003,0.065,0.584,0.014,0.101,0.257,0.067,0.105,0.019,0.138,0.064,0.042,0.523,0.473,0.483,0.490,0.034,0.282,0.387,0.922,0.141,0.123,0.206,0.035,1.156,0.212,3.083,0.819,0.076,0.076,0.572,1.564,1.435,0.624,0.386,0.556,1.319,1.332,24.890,0.631,1.560,1.452,0.519,18.482,7.935,9.738,1.566,0.688,5.735,-0.105,0.000,0.003,0.000
2010-04-30,Consumer Discretionary,597,0.105181,0.064357,0.433,13.379,0.647,1.318,7.857,15.675,15.936,14.739,14.625,0.772,7.625,0.000,1.970,0.307,1.72%,0.354,0.409,0.064,0.063,0.062,0.356,0.021,0.057,0.102,0.102,0.149,0.028,0.114,0.095,0.060,0.255,0.737,0.253,0.342,0.239,0.237,0.743,0.526,0.197,0.197,0.061,0.073,0.567,0.516,1.246,0.262,0.079,0.066,0.295,2.335,0.959,0.529,0.211,0.405,1.982,3.020,67.353,0.497,1.791,1.169,1.254,5.242,10.598,10.665,2.570,1.874,5.096,-0.095,0.000,0.014,0.000
2010-04-30,Consumer Staples,171,0.039300,-0.013430,0.691,18.414,0.522,1.503,7.861,14.377,14.484,14.710,14.820,0.860,8.117,0.150,2.077,0.934,2.49%,0.350,0.398,0.145,0.145,0.114,0.346,0.043,0.076,0.108,0.160,0.252,0.060,0.150,0.165,0.134,0.244,0.729,0.243,0.348,0.337,0.264,0.709,0.541,0.176,0.146,0.073,0.113,0.712,0.456,1.350,0.288,0.075,0.062,0.362,2.046,0.952,0.508,0.232,0.389,5.393,8.003,56.527,0.352,1.825,1.105,1.373,6.474,10.947,11.637,3.055,1.986,7.212,-0.058,0.000,0.006,0.000
2010-04-30,Energy,225,0.086164,0.042072,-0.077,10.084,0.708,-0.066,7.646,-0.995,-0.995,-1.478,-1.399,2.014,6.195,0.000,1.643,0.045,1.09%,0.324,0.126,-0.023,-0.023,0.000,0.296,-0.033,0.008,0.153,0.003,0.007,-0.043,0.083,0.003,-0.021,0.281,0.694,0.283,0.313,0.066,0.390,0.063,0.782,0.184,0.097,0.115,0.023,0.646,0.271,1.055,0.331,0.075,0.069,0.408,0.767,0.885,0.521,0.226,0.382,0.091,0.272,52.025,0.365,1.545,1.222,0.361,13.819,6.425,5.134,0.843,0.485,4.163,-0.116,0.000,0.000,0.000
2010-04-30,Financials,773,0.105155,0.020363,-0.020,12.446,1.207,1.178,10.583,9.942,10.014,9.156,9.153,1.338,7.373,0.361,0.973,0.424,2.28%,0.297,0.030,0.024,0.029,0.000,0.403,0.042,0.156,0.189,0.146,0.298,0.057,0.014,0.047,0.030,0.370,0.573,0.367,0.622,0.000,0.266,0.899,0.463,0.011,0.067,0.077,0.297,0.526,0.475,3.526,0.595,0.066,0.055,0.079,56.813,8.494,0.895,0.118,0.894,3.112,4.133,264.095,0.858,2.031,1.818,0.061,5.165,0.059,0.093,0.687,0.393,2.748,-0.009,0.000,0.005,0.234
2010-04-30,Health Care,590,0.063364,-0.023487,-0.057,-2.385,0.399,1.165,5.662,-0.266,-0.266,-1.023,-0.869,2.595,5.180,0.000,2.853,0.159,1.55%,0.331,0.285,0.014,0.005,0.001,0.422,0.000,0.027,0.063,0.025,0.035,0.009,0.062,0.040,0.002,0.021,0.948,0.031,0.107,0.046,0.190,0.804,0.201,0.079,0.822,0.035,0.193,0.235,0.633,0.000,0.026,0.086,0.067,0.062,4.533,0.556,0.396,0.067,0.178,1.621,2.828,91.808,1.488,2.709,2.405,0.693,3.413,10.349,6.481,1.177,0.977,1.927,-0.069,0.093,0.000,0.000
2010-04-30,Industrials,566,0.078652,0.045752,-0.033,17.206,0.655,1.469,8.943,15.545,15.706,13.573,13.678,0.870,8.025,0.000,1.722,0.392,1.58%,0.332,0.270,0.054,0.053,0.054,0.282,0.023,0.057,0.095,0.087,0.129,0.032,0.101,0.087,0.046,0.199,0.781,0.203,0.275,0.216,0.367,0.762,0.436,0.166,0.197,0.061,0.112,0.466,0.494,1.380,0.228,0.076,0.064,0.277,2.481,0.911,0.498,0.177,0.353,2.232,3.557,81.303,0.466,2.097,1.551,1.019,5.164,10.016,6.125,2.107,1.536,4.206,-0.073,0.000,0.000,0.000
2010-04-30,Information Technology,702,0.052153,0.021255,-0.030,13.918,0.533,1.200,10.292,11.694,11.601,4.961,5.679,1.894,10.537,0.000,2.144,0.097,1.64%,0.289,0.356,0.014,0.014,0.000,0.490,0.006,0.027,0.074,0.036,0.062,0.008,0.069,0.039,0.011,0.003,0.994,0.004,0.031,0.072,0.228,0.820,0.332,0.206,0.872,0.054,0.268,0.254,0.770,0.002,0.003,0.085,0.063,0.008,4.615,0.497,0.350,0.023,0.141,0.975,2.582,80.684,1.353,2.507,2.204,0.772,4.272,7.191,5.771,1.213,1.077,2.205,-0.090,0.106,0.000,0.000
2010-04-30,Materials,186,0.068449,0.006309,0.139,16.572,0.568,1.957,8.137,14.499,14.771,12.532,12.239,0.943,7.516,0.153,2.055,0.244,1.40%,0.325,0.211,0.071,0.070,0.071,0.258,0.028,0.060,0.115,0.068,0.087,0.044,0.105,0.076,0.062,0.300,0.687,0.298,0.341,0.309,0.326,0.654,0.624,0.187,0.171,0.079,0.078,0.628,0.314,1.673,0.402,0.072,0.065,0.367,1.435,1.121,0.542,0.220,0.397,2.511,2.953,82.488,0.511,2.302,1.508,0.868,5.482,8.888,7.127,2.023,1.255,3.777,-0.076,0.002,0.000,0.000
2010-04-30,Utilities,102,0.041688,0.030193,1.195,16.405,0.918,2.716,8.738,15.299,15.403,14.914,14.914,1.199,5.242,0.616,1.121,1.700,4.22%,0.340,0.089,0.095,0.095,0.071,0.249,0.072,0.153,0.242,0.068,0.083,0.104,0.086,0.088,0.073,0.503,0.487,0.502,0.578,0.174,0.421,0.082,0.623,0.105,0.019,0.173,0.100,0.705,0.170,4.002,0.729,0.070,0.059,0.445,1.010,2.332,0.698,0.345,0.565,2.315,2.800,38.057,0.129,1.099,0.843,0.357,11.827,8.068,7.035,1.205,0.579,11.322,-0.050,0.000,0.000,0.000
2010-05-31,Communication Services,51,-0.056760,-0.041714,-0.243,9.247,0.490,0.518,6.500,11.339,11.433,9.765,10.961,1.179,4.266,0.285,1.887,0.281,7.05%,0.349,0.281,0.043,0.025,0.051,0.581,0.019,0.101,0.256,0.077,0.105,0.030,0.152,0.069,0.028,0.493,0.488,0.464,0.491,0.036,0.310,0.415,1.002,0.141,0.130,0.197,0.049,1.138,0.202,2.633,0.733,0.076,0.076,0.588,1.523,1.560,0.629,0.391,0.558,1.320,1.601,22.718,0.670,1.531,1.453,0.514,19.688,8.230,10.375,1.685,0.700,5.763,-0.101,0.000,0.003,0.000
2010-05-31,Consumer Discretionary,594,-0.080405,-0.070761,0.247,13.142,0.570,1.181,7.693,13.413,13.692,12.787,12.607,0.720,6.758,0.000,1.715,0.253,1.88%,0.354,0.425,0.067,0.068,0.063,0.357,0.024,0.063,0.105,0.115,0.173,0.033,0.122,0.105,0.066,0.247,0.736,0.248,0.334,0.242,0.241,0.750,0.540,0.201,0.206,0.069,0.096,0.592,0.528,1.199,0.261,0.081,0.068,0.269,2.346,0.956,0.528,0.207,0.401,2.383,3.456,64.518,0.490,1.776,1.170,1.288,5.490,10.378,10.820,2.602,1.918,5.158,-0.092,0.000,0.014,0.000
2010-05-31,Consumer Staples,169,-0.067460,-0.048277,0.529,16.260,0.517,1.299,7.761,12.034,12.213,12.452,12.297,0.829,7.225,0.152,1.770,0.655,2.71%,0.348,0.405,0.144,0.144,0.106,0.351,0.045,0.081,0.111,0.162,0.252,0.069,0.154,0.165,0.129,0.250,0.739,0.249,0.349,0.342,0.261,0.722,0.542,0.185,0.153,0.073,0.126,0.730,0.446,1.264,0.293,0.069,0.059,0.370,1.999,0.939,0.509,0.237,0.399,6.275,8.768,54.782,0.389,1.848,1.148,1.334,5.999,10.404,11.025,2.932,1.940,7.092,-0.062,0.000,0.007,0.000
2010-05-31,Energy,223,-0.139718,-0.108655,-0.044,8.871,0.691,1.026,7.624,6.883,6.958,7.042,7.330,1.758,5.833,0.000,1.373,0.028,1.19%,0.324,0.151,0.033,0.032,0.032,0.351,0.022,0.062,0.196,0.031,0.039,0.040,0.097,0.037,0.021,0.300,0.682,0.300,0.335,0.066,0.370,0.140,0.798,0.183,0.104,0.150,0.033,0.774,0.254,1.508,0.335,0.077,0.072,0.420,0.780,0.949,0.517,0.233,0.397,1.361,1.443,47.311,0.378,1.532,1.303,0.367,12.342,6.046,5.869,0.822,0.495,4.208,-0.102,0.000,0.000,0.000
2010-05-31,Financials,768,-0.081686,-0.093719,-0.023,12.106,1.092,1.004,10.565,7.830,8.125,7.524,7.531,1.291,6.248,0.442,0.904,0.227,2.44%,0.297,0.032,0.031,0.032,0.000,0.423,0.046,0.156,0.189,0.175,0.373,0.062,0.015,0.048,0.034,0.383,0.577,0.380,0.609,0.000,0.246,0.908,0.405,0.011,0.067,0.087,0.252,0.641,0.488,3.636,0.631,0.065,0.053,0.088,57.803,8.428,0.893,0.120,0.893,3.531,4.387,253.840,1.030,1.856,1.856,0.059,4.302,0.051,0.093,0.673,0.376,2.760,-0.010,0.000,0.005,0.233
2010-05-31,Health Care,590,-0.083253,-0.069035,-0.080,-2.060,0.372,1.092,5.645,3.235,2.827,-1.033,-0.743,2.425,5.386,0.000,2.650,0.117,1.87%,0.331,0.291,0.024,0.020,0.000,0.411,0.008,0.033,0.064,0.031,0.057,0.014,0.060,0.049,0.003,0.036,0.930,0.041,0.121,0.042,0.188,0.798,0.237,0.079,0.859,0.039,0.220,0.251,0.619,0.000,0.034,0.088,0.069,0.106,4.543,0.570,0.403,0.083,0.202,1.865,2.949,78.213,1.560,2.708,2.407,0.693,3.394,10.200,6.585,1.248,1.025,2.058,-0.071,0.091,0.000,0.000
2010-05-31,Industrials,567,-0.079382,-0.089301,0.010,15.643,0.622,1.309,8.770,14.294,14.487,12.381,12.225,0.803,7.228,0.026,1.581,0.441,1.72%,0.330,0.273,0.064,0.064,0.059,0.283,0.026,0.060,0.099,0.087,0.130,0.038,0.103,0.092,0.058,0.203,0.777,0.206,0.290,0.223,0.365,0.763,0.409,0.166,0.181,0.063,0.125,0.468,0.493,1.358,0.237,0.076,0.065,0.268,2.490,0.932,0.508,0.178,0.353,2.557,3.911,79.944,0.457,2.075,1.539,1.025,5.229,9.964,6.338,2.102,1.548,4.325,-0.065,0.000,0.000,0.000
2010-05-31,Information Technology,704,-0.070451,-0.079772,0.078,13.333,0.493,1.174,10.457,13.090,13.322,10.600,10.817,1.741,10.528,0.000,1.936,0.140,1.85%,0.283,0.372,0.034,0.033,0.016,0.496,0.020,0.037,0.088,0.053,0.083,0.023,0.082,0.054,0.031,0.005,0.990,0.005,0.038,0.073,0.233,0.808,0.354,0.207,0.858,0.065,0.281,0.312,0.770,0.024,0.005,0.090,0.067,0.014,4.580,0.495,0.344,0.027,0.146,2.203,3.819,72.310,1.337,2.541,2.225,0.785,4.775,7.407,6.007,1.261,1.130,2.272,-0.079,0.104,0.000,0.000
2010-05-31,Materials,188,-0.088379,-0.087323,0.199,15.523,0.549,1.463,8.095,13.456,13.540,12.413,11.934,0.832,7.215,0.152,1.857,0.185,1.72%,0.323,0.231,0.068,0.068,0.072,0.260,0.032,0.073,0.124,0.086,0.113,0.048,0.113,0.091,0.065,0.305,0.692,0.306,0.365,0.309,0.336,0.628,0.514,0.186,0.153,0.084,0.096,0.678,0.308,1.802,0.417,0.072,0.065,0.355,1.435,1.152,0.540,0.243,0.420,3.041,3.914,75.823,0.462,2.296,1.495,0.893,5.750,9.292,7.181,2.054,1.273,3.989,-0.066,0.002,0.000,0.000
2010-05-31,Utilities,102,-0.059026,-0.057270,0.843,15.378,0.909,2.375,8.119,12.823,12.862,12.865,12.865,1.127,5.170,0.617,1.055,1.434,4.44%,0.340,0.091,0.094,0.094,0.069,0.255,0.075,0.159,0.253,0.072,0.085,0.121,0.089,0.091,0.071,0.501,0.488,0.497,0.564,0.172,0.328,0.039,0.621,0.105,0.024,0.177,0.100,0.710,0.162,3.860,0.740,0.068,0.058,0.440,0.996,2.356,0.701,0.342,0.554,2.237,2.805,29.034,0.121,1.069,0.827,0.355,11.858,9.554,9.225,1.203,0.572,11.354,-0.050,0.000,0.000,0.000
2010-06-30,Communication Services,50,-0.020334,-0.007764,-0.261,7.609,0.510,0.525,6.510,9.298,9.454,9.454,10.313,1.103,4.117,0.279,1.833,0.282,6.95%,0.347,0.282,0.047,0.027,0.052,0.579,0.018,0.100,0.256,0.074,0.107,0.019,0.152,0.072,0.033,0.485,0.499,0.459,0.482,0.034,0.309,0.401,0.974,0.151,0.135,0.197,0.049,1.109,0.203,2.610,0.709,0.076,0.076,0.588,1.507,1.505,0.625,0.388,0.557,1.331,1.562,24.972,0.711,1.584,1.464,0.520,19.990,8.054,10.268,1.694,0.712,5.763,-0.101,0.000,0.004,0.000
2010-06-30,Consumer Discretionary,590,-0.116844,-0.102176,0.202,11.896,0.531,0.980,7.750,11.500,11.610,10.984,10.984,0.611,5.971,0.000,1.500,0.175,2.10%,0.351,0.421,0.068,0.069,0.063,0.359,0.025,0.064,0.106,0.119,0.174,0.035,0.124,0.108,0.069,0.247,0.731,0.246,0.335,0.248,0.239,0.751,0.536,0.196,0.199,0.069,0.101,0.593,0.536,1.198,0.260,0.083,0.068,0.266,2.348,0.961,0.529,0.206,0.406,2.331,3.452,63.243,0.467,1.756,1.153,1.290,5.245,10.246,10.761,2.624,1.918,5.154,-0.089,0.000,0.014,0.000
2010-06-30,Consumer Staples,171,-0.036108,-0.026596,0.467,15.332,0.515,1.222,7.849,11.709,11.814,12.000,11.992,0.824,7.395,0.161,1.706,0.632,2.72%,0.347,0.406,0.141,0.141,0.106,0.354,0.046,0.083,0.111,0.163,0.253,0.070,0.154,0.164,0.129,0.249,0.743,0.247,0.326,0.342,0.261,0.714,0.539,0.200,0.156,0.075,0.122,0.743,0.444,1.225,0.287,0.069,0.059,0.369,2.074,0.937,0.498,0.228,0.393,6.275,9.391,54.782,0.403,1.868,1.174,1.336,5.999,10.434,11.034,2.883,1.915,6.907,-0.057,0.000,0.007,0.000
2010-06-30,Energy,223,-0.065810,-0.058509,-0.056,8.022,0.690,0.912,7.638,6.241,6.304,6.463,6.586,1.719,5.408,0.000,1.317,0.050,1.19%,0.324,0.152,0.033,0.033,0.032,0.359,0.022,0.062,0.196,0.031,0.039,0.040,0.097,0.037,0.022,0.302,0.682,0.302,0.341,0.066,0.372,0.149,0.796,0.180,0.104,0.151,0.030,0.775,0.254,1.529,0.339,0.078,0.072,0.424,0.781,0.952,0.519,0.234,0.406,1.343,1.443,49.075,0.371,1.535,1.306,0.371,12.342,6.022,5.857,0.836,0.503,4.236,-0.105,0.000,0.000,0.000
2010-06-30,Financials,765,-0.083516,-0.068597,-0.019,11.402,1.091,0.948,10.579,7.653,7.762,7.520,7.529,1.218,5.913,0.443,0.857,0.265,2.61%,0.298,0.032,0.032,0.033,0.000,0.424,0.048,0.160,0.192,0.174,0.359,0.064,0.015,0.049,0.035,0.380,0.581,0.378,0.608,0.000,0.260,0.909,0.423,0.011,0.066,0.088,0.255,0.584,0.502,3.667,0.625,0.065,0.053,0.088,57.811,8.421,0.893,0.120,0.892,3.570,4.390,253.181,0.998,2.007,1.871,0.059,4.300,0.050,0.093,0.672,0.378,2.935,-0.010,0.000,0.005,0.233
2010-06-30,Health Care,592,-0.071098,-0.022163,-0.070,-1.837,0.372,1.023,5.612,0.968,-0.268,-1.065,-0.645,2.279,4.690,0.000,2.481,0.117,1.81%,0.331,0.290,0.026,0.021,0.000,0.414,0.008,0.033,0.063,0.031,0.053,0.014,0.059,0.049,0.004,0.035,0.929,0.041,0.122,0.041,0.186,0.799,0.231,0.076,0.858,0.039,0.231,0.233,0.619,0.000,0.032,0.092,0.069,0.103,4.525,0.570,0.403,0.083,0.201,1.857,2.772,76.105,1.511,2.696,2.400,0.699,3.386,10.149,6.586,1.248,1.030,2.062,-0.070,0.090,0.000,0.000
2010-06-30,Industrials,558,-0.073640,-0.069365,0.040,14.495,0.610,1.223,8.816,12.964,13.127,11.526,11.492,0.734,7.029,0.034,1.479,0.423,1.90%,0.329,0.273,0.067,0.067,0.061,0.283,0.026,0.061,0.100,0.092,0.134,0.039,0.105,0.096,0.060,0.206,0.775,0.206,0.287,0.224,0.367,0.762,0.426,0.172,0.181,0.065,0.124,0.482,0.495,1.362,0.242,0.076,0.065,0.268,2.475,0.930,0.502,0.179,0.352,2.803,4.135,78.624,0.467,2.068,1.539,1.029,5.319,10.041,6.403,2.100,1.562,4.352,-0.064,0.000,0.000,0.000
2010-06-30,Information Technology,714,-0.064157,-0.061837,0.089,13.125,0.493,1.191,10.435,12.059,12.260,10.467,10.658,1.595,9.745,0.000,1.844,0.108,2.06%,0.283,0.374,0.035,0.035,0.018,0.496,0.021,0.038,0.089,0.053,0.083,0.026,0.083,0.054,0.034,0.005,0.990,0.005,0.040,0.078,0.232,0.807,0.352,0.202,0.842,0.069,0.272,0.312,0.770,0.024,0.005,0.090,0.067,0.014,4.634,0.510,0.351,0.029,0.148,2.353,3.681,71.930,1.325,2.541,2.223,0.786,4.775,7.407,6.026,1.272,1.133,2.289,-0.079,0.102,0.000,0.000
2010-06-30,Materials,191,-0.100176,-0.079788,0.190,13.700,0.541,1.405,8.055,11.855,12.021,11.667,11.560,0.775,6.366,0.152,1.692,0.192,2.03%,0.323,0.230,0.066,0.066,0.071,0.259,0.032,0.070,0.123,0.085,0.110,0.048,0.111,0.087,0.063,0.305,0.692,0.305,0.366,0.312,0.336,0.628,0.505,0.186,0.153,0.084,0.098,0.659,0.309,1.775,0.413,0.073,0.066,0.354,1.438,1.145,0.540,0.241,0.422,3.114,3.860,75.512,0.456,2.293,1.483,0.897,5.624,9.290,7.215,2.054,1.273,4.022,-0.066,0.002,0.000,0.000
2010-06-30,Utilities,103,-0.012190,-0.009108,0.731,15.099,0.906,2.388,8.085,12.681,12.879,12.764,12.764,1.132,5.026,0.617,1.042,1.427,4.47%,0.340,0.091,0.094,0.094,0.069,0.255,0.074,0.158,0.253,0.072,0.085,0.120,0.088,0.091,0.070,0.501,0.487,0.498,0.566,0.169,0.333,0.039,0.621,0.105,0.024,0.177,0.100,0.708,0.164,3.858,0.742,0.068,0.058,0.441,0.997,2.357,0.702,0.342,0.554,2.236,2.799,28.900,0.122,1.068,0.825,0.355,11.858,9.512,9.188,1.192,0.571,11.354,-0.050,0.000,0.000,0.000
2010-07-31,Communication Services,50,0.083798,0.092673,-0.275,8.098,0.510,1.659,6.510,9.840,9.867,9.024,11.028,1.250,4.463,0.279,1.956,0.304,6.74%,0.347,0.282,0.047,0.027,0.052,0.579,0.018,0.100,0.256,0.074,0.107,0.019,0.152,0.072,0.033,0.485,0.499,0.459,0.482,0.034,0.309,0.401,0.974,0.151,0.135,0.197,0.049,1.109,0.203,2.610,0.709,0.076,0.076,0.588,1.507,1.505,0.625,0.388,0.557,1.331,1.562,24.972,0.711,1.584,1.464,0.520,19.990,8.054,10.268,1.694,0.712,5.763,-0.101,0.000,0.004,0.000
2010-07-31,Consumer Discretionary,589,0.071364,0.079737,0.190,12.097,0.521,1.033,7.805,12.333,12.670,11.544,11.526,0.666,6.322,0.000,1.592,0.206,1.94%,0.351,0.422,0.070,0.071,0.065,0.364,0.026,0.066,0.106,0.120,0.178,0.036,0.126,0.109,0.070,0.247,0.732,0.246,0.336,0.250,0.228,0.752,0.543,0.201,0.207,0.071,0.101,0.599,0.527,1.201,0.258,0.083,0.069,0.267,2.348,0.962,0.530,0.206,0.407,2.418,3.467,62.834,0.485,1.756,1.156,1.299,5.245,10.094,11.012,2.655,1.921,5.200,-0.088,0.000,0.014,0.000
2010-07-31,Consumer Staples,170,0.072234,0.062996,0.525,16.309,0.513,1.377,7.831,12.637,12.731,13.258,12.844,0.857,7.681,0.164,1.769,0.711,2.66%,0.347,0.406,0.138,0.138,0.104,0.349,0.045,0.081,0.111,0.162,0.253,0.068,0.153,0.163,0.128,0.250,0.739,0.249,0.341,0.343,0.261,0.709,0.533,0.203,0.155,0.074,0.114,0.734,0.441,1.227,0.293,0.069,0.059,0.370,2.086,0.938,0.509,0.231,0.396,6.149,9.030,54.942,0.402,1.853,1.171,1.344,5.999,10.464,10.679,2.896,1.950,7.038,-0.057,0.000,0.007,0.000
