public_date,gicdesc,NFIRM,indret_ew,indret_vw,dpr_Median,PEG_trailing_Median,bm_Median,CAPEI_Median,divyield_Median,evm_Median,pcf_Median,pe_exi_Median,pe_inc_Median,pe_op_basic_Median,pe_op_dil_Median,ps_Median,ptb_Median,efftax_Median,GProf_Median,aftret_eq_Median,aftret_equity_Median,aftret_invcapx_Median,gpm_Median,npm_Median,opmad_Median,opmbd_Median,pretret_earnat_Median,pretret_noa_Median,ptpm_Median,roa_Median,roce_Median,roe_Median,capital_ratio_Median,equity_invcap_Median,debt_invcap_Median,totdebt_invcap_Median,invt_act_Median,rect_act_Median,fcf_ocf_Median,ocf_lct_Median,cash_debt_Median,cash_lt_Median,cfm_Median,short_debt_Median,profit_lct_Median,curr_debt_Median,debt_ebitda_Median,dltt_be_Median,int_debt_Median,int_totdebt_Median,lt_debt_Median,lt_ppent_Median,de_ratio_Median,debt_assets_Median,debt_at_Median,debt_capital_Median,intcov_Median,intcov_ratio_Median,cash_conversion_Median,cash_ratio_Median,curr_ratio_Median,quick_ratio_Median,at_turn_Median,inv_turn_Median,pay_turn_Median,rect_turn_Median,sale_equity_Median,sale_invcap_Median,sale_nwc_Median,accrual_Median,rd_sale_Median,adv_sale_Median,staff_sale_Median
2021-07-31,Communication Services,148,-0.062991,0.011663,0.000,0.077,0.283,1.763,1.90%,8.282,4.674,-3.624,-3.258,3.900,3.900,2.780,2.997,0.216,0.212,-0.018,-0.021,0.000,0.518,-0.037,0.022,0.093,0.018,0.050,-0.028,0.043,0.011,-0.040,0.438,0.520,0.427,0.484,0.000,0.251,0.807,0.333,0.086,0.285,0.049,0.054,0.297,0.265,2.888,0.665,0.046,0.044,0.512,5.562,1.159,0.600,0.345,0.541,0.192,1.012,42.799,0.901,1.739,1.677,0.432,33.917,7.308,5.808,1.115,0.564,2.476,-0.076,0.000,0.015,0.000
2021-07-31,Consumer Discretionary,433,-0.043295,-0.003391,0.017,0.191,0.292,20.434,1.62%,10.008,8.055,9.838,9.645,11.551,11.551,1.394,3.346,0.224,0.332,0.098,0.087,0.060,0.345,0.038,0.064,0.094,0.077,0.119,0.048,0.093,0.083,0.093,0.496,0.470,0.499,0.606,0.250,0.162,0.831,0.409,0.116,0.217,0.073,0.117,0.394,0.394,2.353,0.896,0.043,0.035,0.511,2.454,1.588,0.680,0.406,0.623,2.728,3.435,66.630,0.672,1.647,1.198,0.978,4.836,8.537,13.606,2.789,1.362,4.834,-0.063,0.000,0.014,0.000
2021-07-31,Consumer Staples,145,-0.032239,0.016188,0.394,0.701,0.354,20.767,2.31%,11.721,10.679,17.171,16.704,15.542,15.669,1.620,2.834,0.224,0.293,0.107,0.107,0.060,0.327,0.030,0.062,0.099,0.109,0.170,0.045,0.098,0.092,0.101,0.359,0.612,0.359,0.421,0.336,0.226,0.715,0.440,0.137,0.173,0.072,0.136,0.558,0.385,2.043,0.509,0.038,0.032,0.479,2.356,1.128,0.550,0.306,0.464,5.046,6.020,61.855,0.560,1.814,1.140,0.960,5.413,9.031,11.756,2.257,1.330,5.059,-0.045,0.000,0.007,0.000
2021-07-31,Energy,159,-0.115987,-0.086418,0.152,-0.006,0.725,-2.509,2.65%,5.538,6.506,-3.779,-3.702,-3.507,-3.507,1.609,1.409,0.046,0.091,-0.130,-0.116,-0.058,0.218,-0.147,-0.155,0.054,-0.068,-0.082,-0.185,0.022,-0.073,-0.140,0.366,0.559,0.360,0.434,0.084,0.378,0.368,0.531,0.131,0.103,0.033,0.073,0.167,0.269,1.460,0.554,0.060,0.055,0.518,0.810,0.956,0.542,0.310,0.476,-2.951,-3.344,45.407,0.403,1.477,1.171,0.368,12.289,8.413,6.115,0.838,0.490,3.722,-0.120,0.000,0.000,0.000
2021-07-31,Financials,598,-0.008319,-0.005335,0.264,0.493,0.821,17.179,2.48%,8.107,8.545,11.918,11.901,11.654,11.746,2.748,1.204,0.204,0.037,0.107,0.104,0.000,0.792,0.223,0.401,0.439,0.153,0.382,0.288,0.023,0.117,0.106,0.245,0.735,0.244,0.354,0.000,0.225,0.948,0.343,0.013,0.103,0.264,0.130,0.544,0.421,2.489,0.323,0.042,0.036,0.056,64.040,7.620,0.883,0.065,0.882,5.754,7.625,168.684,1.129,1.901,1.681,0.047,1.948,0.014,0.073,0.472,0.335,3.633,-0.003,0.000,0.006,0.284
2021-07-31,Health Care,909,-0.081255,0.030909,0.000,-0.075,0.246,-6.193,1.10%,-5.468,-5.003,-8.574,-8.574,-8.555,-8.555,10.592,3.519,0.152,0.000,-0.347,-0.381,-0.250,0.313,-0.677,-0.530,-0.468,-0.328,-0.363,-0.672,-0.276,-0.290,-0.387,0.106,0.809,0.108,0.158,0.000,0.037,0.823,-1.990,-0.653,1.745,-0.599,0.145,-1.997,0.509,-0.069,0.112,0.050,0.041,0.323,5.398,0.405,0.338,0.124,0.201,-10.122,-9.394,99.627,4.618,5.376,5.171,0.314,2.862,6.830,5.970,0.576,0.414,0.621,-0.054,0.128,0.000,0.000
2021-07-31,Industrials,490,-0.025495,-0.003602,0.161,0.827,0.348,24.546,1.28%,12.010,11.127,19.401,19.447,20.276,20.422,1.689,2.842,0.226,0.229,0.079,0.077,0.056,0.281,0.032,0.063,0.104,0.095,0.141,0.036,0.093,0.081,0.071,0.368,0.617,0.367,0.426,0.196,0.358,0.798,0.439,0.152,0.170,0.075,0.104,0.436,0.398,2.206,0.522,0.041,0.037,0.446,3.054,1.266,0.579,0.290,0.476,3.433,4.316,80.770,0.504,1.929,1.431,0.831,4.805,8.767,6.073,1.987,1.167,4.482,-0.061,0.000,0.000,0.000
2021-07-31,Information Technology,512,-0.024451,0.031067,0.000,0.273,0.194,-4.367,1.21%,12.278,16.820,1.980,4.959,11.637,11.498,4.883,5.118,0.149,0.316,0.024,0.012,0.008,0.543,0.004,0.033,0.088,0.044,0.081,0.005,0.068,0.040,0.017,0.245,0.719,0.244,0.312,0.019,0.231,0.844,0.281,0.121,0.507,0.069,0.131,0.225,0.523,0.876,0.301,0.042,0.035,0.352,5.137,0.902,0.520,0.206,0.358,1.523,2.071,76.156,1.094,2.188,1.885,0.615,3.922,7.870,5.501,1.245,0.853,2.180,-0.070,0.128,0.001,0.000
2021-07-31,Materials,151,-0.011012,0.008579,0.262,0.423,0.437,22.404,1.58%,10.457,9.510,16.389,13.924,17.131,17.191,1.625,2.517,0.206,0.168,0.071,0.066,0.056,0.258,0.044,0.086,0.146,0.074,0.097,0.059,0.101,0.077,0.065,0.381,0.611,0.374,0.407,0.330,0.296,0.668,0.549,0.141,0.153,0.104,0.069,0.591,0.273,2.804,0.567,0.048,0.042,0.523,1.600,1.220,0.549,0.304,0.455,2.818,4.000,84.321,0.589,2.291,1.407,0.678,4.602,7.490,6.924,1.755,0.940,3.803,-0.063,0.002,0.000,0.000
2021-07-31,Real Estate,35,0.010703,0.022053,0.000,0.280,0.638,22.124,2.94%,11.998,2.078,13.440,13.440,15.672,15.825,3.746,1.375,0.223,0.048,0.030,0.022,0.030,0.201,0.035,0.017,0.070,0.003,0.003,0.083,0.016,0.011,0.026,0.387,0.571,0.369,0.425,0.000,0.161,0.881,0.218,0.051,0.217,0.094,0.116,0.161,0.594,1.854,0.536,0.042,0.041,0.607,2.159,0.979,0.501,0.332,0.444,1.247,-0.234,54.486,1.307,2.717,2.717,0.190,6.087,12.098,7.166,0.382,0.213,2.818,-0.018,0.000,0.000,0.000
2021-07-31,Utilities,70,0.030606,0.037781,0.629,2.404,0.618,26.175,3.15%,12.727,11.096,21.774,21.676,19.327,19.381,2.809,1.626,0.140,0.075,0.103,0.101,0.061,0.361,0.122,0.202,0.352,0.057,0.066,0.147,0.076,0.069,0.081,0.532,0.454,0.527,0.601,0.138,0.324,-0.293,0.497,0.079,0.022,0.274,0.100,0.763,0.147,5.111,0.905,0.042,0.037,0.493,0.965,2.303,0.697,0.388,0.579,2.940,3.118,21.355,0.122,0.797,0.666,0.209,12.008,6.671,8.767,0.749,0.327,9.327,-0.023,0.000,0.000,0.000
2021-08-31,Communication Services,151,0.018148,0.035445,0.000,0.195,0.311,0.026,1.87%,9.461,6.459,-0.470,1.579,6.585,6.700,2.530,2.491,0.208,0.220,0.002,0.002,0.008,0.537,-0.008,0.040,0.137,0.035,0.072,-0.015,0.065,0.021,-0.004,0.453,0.506,0.445,0.474,0.000,0.226,0.801,0.289,0.086,0.274,0.069,0.064,0.373,0.267,3.035,0.596,0.047,0.044,0.516,5.625,1.194,0.598,0.337,0.508,0.927,1.189,41.322,0.954,1.767,1.747,0.456,32.323,7.127,6.032,1.141,0.594,2.679,-0.063,0.000,0.015,0.000
2021-08-31,Consumer Discretionary,438,0.001927,0.020517,0.006,0.205,0.303,19.827,1.57%,9.855,7.979,11.504,11.301,11.230,11.324,1.281,3.005,0.220,0.355,0.145,0.139,0.080,0.356,0.050,0.073,0.106,0.102,0.154,0.062,0.111,0.100,0.141,0.485,0.490,0.486,0.566,0.254,0.157,0.809,0.437,0.115,0.224,0.086,0.119,0.468,0.404,2.486,0.826,0.041,0.035,0.508,2.475,1.529,0.664,0.390,0.605,3.799,4.137,63.156,0.640,1.673,1.200,1.046,4.844,8.679,15.041,2.875,1.450,5.512,-0.051,0.000,0.013,0.000
2021-08-31,Consumer Staples,148,-0.006835,0.016356,0.369,0.504,0.353,19.133,2.30%,11.962,11.779,17.859,17.859,15.272,15.420,1.541,2.765,0.222,0.308,0.108,0.104,0.058,0.326,0.037,0.059,0.101,0.114,0.165,0.047,0.099,0.093,0.090,0.347,0.628,0.345,0.415,0.357,0.235,0.665,0.372,0.138,0.151,0.076,0.131,0.571,0.388,1.922,0.468,0.037,0.032,0.471,2.310,1.101,0.546,0.302,0.459,5.211,6.241,60.884,0.480,1.801,1.042,0.942,5.362,8.836,11.250,2.167,1.355,5.257,-0.036,0.000,0.007,0.000
2021-08-31,Energy,160,-0.003310,-0.014393,0.198,-0.006,0.574,-2.687,2.46%,6.905,4.807,-3.389,-3.273,-3.979,-4.027,1.381,1.497,0.050,0.108,-0.081,-0.084,-0.032,0.235,-0.104,-0.052,0.088,-0.024,-0.029,-0.111,0.045,-0.041,-0.088,0.354,0.567,0.352,0.398,0.078,0.391,0.463,0.484,0.131,0.118,0.084,0.068,0.282,0.283,2.052,0.530,0.059,0.052,0.503,0.836,0.908,0.528,0.290,0.461,-1.857,-1.294,43.303,0.437,1.449,1.185,0.427,13.547,7.702,6.518,1.003,0.572,3.944,-0.114,0.000,0.000,0.000
2021-08-31,Financials,599,0.033293,0.050952,0.243,0.397,0.833,16.884,2.45%,7.665,7.948,11.029,10.994,10.763,10.787,2.765,1.197,0.204,0.039,0.120,0.119,0.000,0.843,0.249,0.429,0.482,0.169,0.435,0.323,0.024,0.129,0.121,0.227,0.756,0.225,0.331,0.000,0.208,0.952,0.386,0.013,0.109,0.291,0.127,0.514,0.447,2.038,0.293,0.041,0.036,0.049,64.476,7.616,0.884,0.060,0.882,6.508,8.169,185.226,1.294,1.968,1.922,0.046,1.365,0.008,0.073,0.458,0.339,3.416,-0.003,0.000,0.006,0.284
2021-08-31,Health Care,938,0.047554,0.025488,0.000,-0.063,0.256,-6.382,1.16%,-5.528,-5.007,-8.348,-8.330,-8.266,-8.181,10.259,3.657,0.143,0.000,-0.346,-0.371,-0.241,0.356,-0.667,-0.557,-0.476,-0.320,-0.355,-0.672,-0.262,-0.296,-0.365,0.095,0.839,0.096,0.144,0.000,0.036,0.813,-2.083,-0.677,1.991,-0.575,0.141,-2.144,0.504,-0.063,0.099,0.049,0.040,0.303,5.479,0.378,0.320,0.108,0.182,-10.570,-10.053,97.149,4.839,5.726,5.384,0.322,2.961,7.085,6.095,0.564,0.422,0.605,-0.053,0.114,0.000,0.000
2021-08-31,Industrials,497,0.012303,0.006219,0.146,0.800,0.358,24.218,1.27%,12.056,11.409,19.234,19.234,18.501,18.818,1.589,2.738,0.223,0.240,0.095,0.092,0.066,0.284,0.037,0.067,0.107,0.105,0.151,0.048,0.104,0.091,0.089,0.359,0.628,0.359,0.418,0.186,0.366,0.775,0.389,0.147,0.167,0.084,0.107,0.455,0.403,2.059,0.515,0.042,0.036,0.431,3.019,1.235,0.568,0.276,0.468,3.892,4.819,75.800,0.497,1.933,1.412,0.835,4.938,8.878,6.177,2.022,1.217,4.681,-0.049,0.000,0.000,0.000
2021-08-31,Information Technology,522,0.033808,0.036406,0.000,0.217,0.188,-4.008,1.23%,11.923,16.177,-1.833,4.929,10.892,10.968,4.847,4.880,0.145,0.319,0.029,0.017,0.010,0.545,0.005,0.029,0.078,0.040,0.060,0.003,0.066,0.040,0.020,0.242,0.729,0.242,0.300,0.017,0.225,0.838,0.258,0.120,0.552,0.065,0.131,0.211,0.531,0.735,0.284,0.040,0.034,0.337,5.398,0.870,0.511,0.199,0.351,1.592,2.039,72.233,1.086,2.230,1.918,0.616,4.045,7.794,5.602,1.266,0.861,2.176,-0.062,0.128,0.001,0.000
2021-08-31,Materials,151,0.009932,0.012240,0.210,0.490,0.416,23.523,1.57%,9.490,9.297,15.150,12.896,17.133,17.290,1.389,2.367,0.206,0.186,0.111,0.107,0.074,0.272,0.052,0.096,0.158,0.102,0.129,0.070,0.113,0.100,0.102,0.384,0.608,0.367,0.393,0.319,0.311,0.681,0.555,0.141,0.159,0.113,0.057,0.683,0.281,2.493,0.571,0.047,0.042,0.491,1.593,1.165,0.539,0.299,0.454,3.552,4.721,79.480,0.596,2.279,1.449,0.722,4.856,7.488,7.012,1.927,1.025,4.034,-0.050,0.002,0.000,0.000
2021-08-31,Real Estate,36,0.030109,0.044811,0.000,0.209,0.639,23.816,2.75%,12.039,2.467,7.828,6.964,4.488,4.570,3.655,1.358,0.229,0.048,0.019,0.019,0.036,0.251,0.039,0.028,0.094,0.007,0.007,0.059,0.022,0.010,0.020,0.365,0.597,0.354,0.415,0.000,0.148,0.945,0.322,0.068,0.242,0.124,0.100,0.287,0.558,0.714,0.520,0.042,0.038,0.590,2.320,1.027,0.507,0.329,0.427,1.356,-0.083,49.329,1.681,3.102,2.234,0.211,3.998,10.266,7.362,0.398,0.241,3.705,-0.026,0.000,0.000,0.000
2021-08-31,Utilities,70,0.027398,0.036905,0.629,2.402,0.617,25.990,3.12%,13.210,11.063,21.896,21.316,18.866,18.911,2.772,1.669,0.140,0.074,0.098,0.096,0.058,0.352,0.119,0.198,0.344,0.056,0.065,0.136,0.076,0.065,0.077,0.540,0.450,0.534,0.604,0.140,0.319,-0.335,0.492,0.079,0.016,0.276,0.094,0.779,0.139,5.265,0.923,0.041,0.036,0.497,0.960,2.345,0.697,0.389,0.585,3.000,3.101,20.584,0.119,0.792,0.658,0.209,12.253,6.558,9.008,0.758,0.328,8.708,-0.022,0.000,0.000,0.000
2021-09-30,Communication Services,153,-0.024132,-0.060179,0.000,0.199,0.311,4.017,1.84%,9.461,6.559,1.494,3.374,7.171,6.922,2.432,2.549,0.200,0.220,0.002,0.012,0.009,0.538,-0.006,0.041,0.131,0.037,0.088,-0.014,0.065,0.022,0.008,0.445,0.507,0.440,0.463,0.000,0.226,0.804,0.273,0.086,0.294,0.074,0.065,0.334,0.268,3.018,0.567,0.046,0.043,0.501,5.625,1.194,0.594,0.333,0.508,1.112,1.300,40.808,0.954,1.767,1.747,0.456,32.923,7.363,6.032,1.140,0.593,2.673,-0.061,0.000,0.015,0.000
2021-09-30,Consumer Discretionary,446,-0.051438,-0.028661,0.009,0.180,0.299,18.472,1.75%,9.832,7.808,10.072,9.997,9.940,10.031,1.207,2.921,0.220,0.365,0.159,0.145,0.090,0.363,0.053,0.076,0.110,0.109,0.168,0.066,0.113,0.109,0.144,0.481,0.495,0.485,0.566,0.255,0.160,0.801,0.401,0.115,0.221,0.089,0.119,0.497,0.403,2.506,0.827,0.042,0.035,0.510,2.510,1.487,0.664,0.388,0.602,3.983,4.235,59.741,0.635,1.667,1.197,1.058,4.902,8.758,15.059,2.895,1.475,5.625,-0.042,0.000,0.014,0.000
2021-09-30,Consumer Staples,150,-0.045721,-0.041305,0.377,0.422,0.350,19.612,2.39%,11.853,11.843,16.910,16.910,14.519,14.828,1.506,2.619,0.222,0.318,0.102,0.102,0.058,0.329,0.036,0.059,0.099,0.113,0.168,0.045,0.099,0.093,0.090,0.345,0.631,0.339,0.413,0.361,0.232,0.655,0.366,0.137,0.152,0.077,0.128,0.570,0.395,2.017,0.468,0.037,0.033,0.474,2.239,1.085,0.542,0.302,0.449,5.563,6.539,61.139,0.480,1.832,1.054,0.951,5.285,8.760,11.293,2.229,1.348,5.153,-0.033,0.000,0.008,0.000
2021-09-30,Energy,160,0.173573,0.102554,0.228,-0.011,0.593,-3.140,2.31%,6.978,6.285,-3.930,-3.711,-4.975,-5.105,1.647,1.680,0.053,0.108,-0.080,-0.081,-0.030,0.238,-0.104,-0.049,0.091,-0.023,-0.027,-0.109,0.046,-0.034,-0.086,0.352,0.570,0.352,0.400,0.078,0.403,0.457,0.474,0.131,0.116,0.087,0.068,0.277,0.283,2.080,0.529,0.060,0.052,0.503,0.853,0.919,0.524,0.293,0.460,-1.851,-1.189,43.303,0.431,1.424,1.158,0.426,13.820,7.763,6.493,0.978,0.564,4.047,-0.114,0.000,0.000,0.000
2021-09-30,Financials,610,0.001791,-0.015835,0.239,0.393,0.832,16.900,2.45%,7.711,7.974,11.019,11.014,10.820,10.895,2.813,1.225,0.204,0.039,0.120,0.119,0.000,0.841,0.248,0.428,0.480,0.157,0.465,0.320,0.024,0.128,0.121,0.229,0.752,0.227,0.338,0.000,0.209,0.951,0.379,0.013,0.110,0.290,0.122,0.490,0.449,2.045,0.295,0.041,0.037,0.051,64.389,7.618,0.884,0.060,0.882,6.431,8.219,184.875,1.289,1.965,1.905,0.046,1.367,0.008,0.073,0.458,0.339,3.717,-0.003,0.000,0.006,0.285
2021-09-30,Health Care,968,-0.059710,-0.056220,0.000,-0.059,0.257,-6.271,1.22%,-5.475,-5.016,-8.038,-8.068,-7.983,-7.941,9.918,3.522,0.142,0.000,-0.333,-0.375,-0.245,0.354,-0.698,-0.610,-0.552,-0.328,-0.359,-0.711,-0.268,-0.283,-0.370,0.090,0.829,0.094,0.137,0.000,0.036,0.813,-2.156,-0.688,2.009,-0.609,0.141,-2.200,0.506,-0.066,0.095,0.050,0.042,0.292,5.442,0.367,0.314,0.106,0.178,-10.646,-10.156,98.310,4.961,5.779,5.400,0.312,2.946,7.008,6.070,0.555,0.405,0.592,-0.051,0.116,0.000,0.000
2021-09-30,Industrials,504,-0.041641,-0.050464,0.143,0.771,0.355,22.809,1.30%,11.983,11.215,18.672,18.464,17.837,18.077,1.535,2.625,0.223,0.240,0.095,0.091,0.065,0.281,0.037,0.066,0.106,0.104,0.157,0.046,0.104,0.091,0.088,0.357,0.629,0.358,0.417,0.184,0.367,0.772,0.383,0.147,0.169,0.082,0.108,0.454,0.409,2.039,0.513,0.042,0.037,0.428,3.017,1.243,0.568,0.273,0.468,3.831,4.815,74.475,0.489,1.933,1.412,0.836,4.970,8.881,6.147,2.030,1.228,4.697,-0.047,0.000,0.000,0.000
2021-09-30,Information Technology,538,-0.046073,-0.055451,0.000,0.209,0.188,-2.899,1.29%,11.674,14.993,-2.402,-1.474,9.529,9.637,4.766,4.582,0.145,0.315,0.032,0.017,0.007,0.554,0.002,0.026,0.080,0.038,0.058,0.000,0.065,0.041,0.018,0.232,0.721,0.234,0.299,0.016,0.228,0.838,0.242,0.117,0.548,0.065,0.126,0.208,0.532,0.709,0.278,0.041,0.034,0.332,5.608,0.883,0.510,0.201,0.354,1.393,1.855,72.233,1.092,2.227,1.919,0.619,4.045,7.672,5.613,1.273,0.860,2.173,-0.060,0.127,0.001,0.000
2021-09-30,Materials,150,-0.048324,-0.071065,0.208,0.435,0.417,21.713,1.68%,9.456,8.824,13.020,11.672,15.508,15.548,1.362,2.356,0.205,0.186,0.109,0.107,0.074,0.272,0.053,0.096,0.157,0.101,0.125,0.070,0.112,0.101,0.101,0.380,0.608,0.366,0.393,0.319,0.310,0.682,0.556,0.142,0.159,0.115,0.057,0.675,0.284,2.471,0.568,0.047,0.042,0.491,1.578,1.162,0.539,0.296,0.453,3.677,4.797,79.581,0.600,2.285,1.450,0.724,4.858,7.494,7.041,1.917,1.026,3.985,-0.050,0.002,0.000,0.000
2021-09-30,Real Estate,38,-0.015618,-0.002568,0.000,0.202,0.639,23.958,2.95%,12.039,2.593,9.142,8.269,4.486,4.568,3.727,1.439,0.223,0.048,0.009,0.009,0.027,0.249,0.039,0.028,0.094,0.011,0.012,0.053,0.021,0.010,0.014,0.365,0.605,0.354,0.408,0.000,0.148,0.955,0.322,0.068,0.242,0.128,0.077,0.287,0.558,0.714,0.520,0.044,0.038,0.590,2.479,1.027,0.507,0.329,0.422,1.356,-0.083,46.011,1.681,3.102,2.234,0.211,3.998,10.595,7.362,0.398,0.241,3.226,-0.025,0.000,0.000,0.000
2021-09-30,Utilities,70,-0.065967,-0.061294,0.629,2.148,0.617,24.294,3.34%,13.210,10.526,20.931,20.333,18.093,18.093,2.601,1.536,0.140,0.074,0.098,0.096,0.058,0.352,0.119,0.198,0.344,0.056,0.065,0.136,0.076,0.065,0.077,0.540,0.450,0.534,0.604,0.140,0.319,-0.335,0.492,0.079,0.016,0.276,0.094,0.779,0.139,5.265,0.923,0.041,0.036,0.497,0.960,2.345,0.697,0.389,0.585,3.000,3.101,20.584,0.119,0.792,0.658,0.209,12.253,6.558,9.008,0.758,0.328,8.708,-0.022,0.000,0.000,0.000
2021-10-31,Communication Services,158,0.001576,0.000628,0.000,0.201,0.311,3.432,1.93%,9.411,6.361,5.995,5.439,7.689,7.149,2.262,2.466,0.200,0.225,0.011,0.013,0.009,0.538,0.007,0.044,0.137,0.037,0.088,-0.013,0.067,0.023,0.011,0.444,0.511,0.432,0.463,0.000,0.226,0.807,0.292,0.088,0.302,0.079,0.070,0.373,0.285,2.965,0.556,0.047,0.044,0.500,5.704,1.194,0.594,0.333,0.497,1.148,1.210,40.808,0.954,1.767,1.747,0.456,32.323,7.145,6.032,1.147,0.597,2.623,-0.063,0.000,0.018,0.000
2021-10-31,Consumer Discretionary,448,0.021523,0.100024,0.012,0.177,0.298,19.024,1.70%,9.804,8.114,9.878,9.608,9.714,9.743,1.262,3.024,0.220,0.364,0.161,0.145,0.090,0.364,0.052,0.076,0.110,0.112,0.168,0.066,0.114,0.109,0.146,0.480,0.493,0.483,0.565,0.255,0.154,0.803,0.402,0.116,0.219,0.089,0.115,0.497,0.403,2.490,0.830,0.042,0.035,0.509,2.504,1.475,0.661,0.391,0.600,3.902,4.242,59.306,0.636,1.678,1.200,1.058,4.901,8.758,15.168,2.913,1.476,5.459,-0.041,0.000,0.014,0.000
2021-10-31,Consumer Staples,151,0.019105,0.038531,0.377,0.401,0.352,19.532,2.30%,11.931,11.701,16.931,16.661,14.551,14.632,1.574,2.568,0.224,0.327,0.095,0.095,0.057,0.329,0.037,0.059,0.098,0.113,0.165,0.046,0.098,0.093,0.086,0.345,0.628,0.340,0.414,0.360,0.232,0.645,0.353,0.138,0.152,0.074,0.127,0.568,0.397,1.989,0.468,0.037,0.032,0.470,2.241,1.089,0.543,0.300,0.446,5.559,6.312,60.934,0.480,1.801,1.042,0.942,5.290,8.740,11.283,2.167,1.355,5.257,-0.033,0.000,0.008,0.000
2021-10-31,Energy,160,0.064954,0.097907,0.198,-0.013,0.584,-3.607,2.16%,6.978,5.856,-3.869,-3.771,-5.039,-5.304,1.908,1.861,0.053,0.107,-0.084,-0.088,-0.030,0.232,-0.104,-0.054,0.086,-0.025,-0.030,-0.109,0.044,-0.041,-0.082,0.349,0.580,0.349,0.385,0.078,0.388,0.451,0.472,0.131,0.116,0.087,0.070,0.261,0.285,2.049,0.496,0.060,0.052,0.502,0.853,0.919,0.518,0.287,0.459,-1.861,-1.321,43.303,0.420,1.424,1.158,0.424,13.820,7.740,6.525,0.926,0.561,3.976,-0.109,0.000,0.000,0.000
2021-10-31,Financials,608,0.047555,0.075308,0.239,0.413,0.833,17.460,2.37%,7.711,8.381,11.569,11.557,11.253,11.367,2.927,1.282,0.203,0.039,0.120,0.119,0.000,0.837,0.247,0.427,0.480,0.157,0.465,0.318,0.024,0.128,0.121,0.231,0.749,0.228,0.339,0.000,0.209,0.951,0.379,0.013,0.111,0.290,0.117,0.490,0.449,2.050,0.297,0.041,0.037,0.052,64.270,7.616,0.884,0.060,0.882,6.354,8.169,184.875,1.289,1.965,1.905,0.046,1.366,0.009,0.073,0.461,0.340,3.717,-0.003,0.000,0.006,0.285
2021-10-31,Health Care,980,-0.027952,0.041460,0.000,-0.058,0.257,-5.881,1.14%,-5.460,-4.691,-7.921,-7.929,-7.625,-7.472,9.931,3.380,0.141,0.000,-0.331,-0.381,-0.250,0.354,-0.707,-0.611,-0.562,-0.328,-0.359,-0.713,-0.269,-0.280,-0.371,0.089,0.827,0.094,0.137,0.000,0.034,0.813,-2.155,-0.691,1.999,-0.622,0.142,-2.164,0.512,-0.066,0.095,0.050,0.042,0.290,5.456,0.367,0.318,0.106,0.179,-10.667,-10.156,96.062,4.923,5.753,5.395,0.307,2.989,6.953,6.070,0.557,0.401,0.584,-0.051,0.116,0.000,0.000
2021-10-31,Industrials,509,0.043101,0.064398,0.143,0.803,0.357,24.385,1.28%,11.838,11.909,19.401,19.384,18.697,18.942,1.587,2.730,0.222,0.239,0.098,0.093,0.066,0.281,0.037,0.067,0.106,0.104,0.157,0.047,0.103,0.091,0.090,0.356,0.629,0.358,0.417,0.181,0.367,0.772,0.373,0.143,0.166,0.082,0.108,0.454,0.406,2.039,0.516,0.042,0.036,0.431,3.019,1.245,0.569,0.275,0.470,3.809,4.776,74.559,0.484,1.933,1.409,0.836,4.949,8.869,6.182,2.030,1.221,4.687,-0.047,0.000,0.000,0.000
2021-10-31,Information Technology,544,0.046000,0.082548,0.000,0.207,0.187,-3.166,1.32%,11.606,14.948,-2.640,-1.492,9.749,9.996,4.962,4.788,0.144,0.316,0.033,0.018,0.006,0.546,0.002,0.026,0.080,0.039,0.060,0.001,0.065,0.041,0.021,0.229,0.727,0.229,0.291,0.017,0.225,0.837,0.242,0.117,0.552,0.065,0.128,0.204,0.536,0.701,0.258,0.041,0.034,0.330,5.611,0.848,0.508,0.198,0.342,1.367,1.908,73.721,1.110,2.245,1.921,0.626,4.051,7.666,5.638,1.272,0.862,2.169,-0.060,0.127,0.001,0.000
2021-10-31,Materials,151,0.061597,0.073548,0.219,0.431,0.422,22.590,1.54%,9.386,9.221,14.932,12.826,16.365,16.473,1.407,2.430,0.204,0.186,0.107,0.106,0.074,0.272,0.052,0.097,0.158,0.102,0.129,0.072,0.114,0.101,0.102,0.384,0.607,0.367,0.393,0.323,0.310,0.677,0.555,0.141,0.160,0.114,0.058,0.691,0.281,2.493,0.571,0.047,0.041,0.487,1.622,1.163,0.538,0.299,0.454,3.681,4.801,79.681,0.596,2.279,1.454,0.722,4.856,7.501,7.033,1.908,1.025,3.968,-0.050,0.002,0.000,0.000
2021-10-31,Real Estate,38,0.004320,0.059422,0.000,0.207,0.639,25.618,2.89%,12.039,2.951,9.682,8.842,4.430,4.510,3.589,1.313,0.223,0.048,0.009,0.009,0.027,0.249,0.039,0.028,0.094,0.011,0.012,0.053,0.021,0.010,0.014,0.365,0.605,0.354,0.408,0.000,0.148,0.955,0.322,0.068,0.242,0.128,0.077,0.287,0.558,0.714,0.520,0.044,0.038,0.590,2.479,1.027,0.507,0.329,0.422,1.356,-0.083,46.011,1.681,3.102,2.234,0.211,3.998,10.595,7.362,0.398,0.241,3.226,-0.025,0.000,0.000,0.000
